model,task,trial_dir,resolved,f2p_passed,f2p_total,p2p_passed,p2p_total,posthoc_skips_applied,agent_steps,tool_call_count,input_tokens,cached_tokens,output_tokens,wall_clock_sec,infra_fail
anthropic/bedrock-claude-opus-4-6,t2v3-DAbca6-packed-strides-contiguous-strip-mining,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-DAbca6-packed-strides-conti-gGP9A4F,0,60,62,3,3,0,80,47,2948556,2806004,62111,1607.073415,0
anthropic/bedrock-claude-opus-4-6,t2v3-DAbca6-packed-strides-contiguous-strip-mining,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-DAbca6-packed-strides-conti-AozM9BN,0,60,62,3,3,0,111,64,3517184,3435795,30152,1073.427778,0
anthropic/bedrock-claude-opus-4-6,t2v3-DAbca6-packed-strides-contiguous-strip-mining,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-DAbca6-packed-strides-conti-UGFW7Xi,0,60,62,3,3,0,73,43,2148632,2084607,29132,734.975537,0
anthropic/bedrock-claude-opus-4-6,t2v3-DB1222-tz-aware-cron-backfill,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-DB1222-tz-aware-cron-backfi-u6SgMoi,0,5,7,16,16,0,82,50,2465785,2405033,21924,561.751971,0
anthropic/bedrock-claude-opus-4-6,t2v3-DB1222-tz-aware-cron-backfill,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-DB1222-tz-aware-cron-backfi-prLFNwC,0,5,7,16,16,0,83,48,2816070,2741821,23608,841.028476,0
anthropic/bedrock-claude-opus-4-6,t2v3-DB1222-tz-aware-cron-backfill,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-DB1222-tz-aware-cron-backfi-R87PN3p,0,3,7,16,16,0,97,60,3040638,2978598,25771,530.72553,0
anthropic/bedrock-claude-opus-4-6,t2v3-DB1222-tz-aware-cron-backfill,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-DB1222-tz-aware-cron-backfi-Tcb4qkd,0,6,7,16,16,0,87,53,2607550,2542830,21924,477.617867,0
anthropic/bedrock-claude-opus-4-6,t2v3-DB1222-tz-aware-cron-backfill,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-DB1222-tz-aware-cron-backfi-oyG8qWe,0,5,7,16,16,0,77,46,2618396,2478748,21961,1014.123484,0
anthropic/bedrock-claude-opus-4-6,t2v3-DE0e88-hpo-solution-selection-framework,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-DE0e88-hpo-solution-selecti-tgMT4dY,0,1,3,2,2,0,59,35,1717369,1662454,8820,326.366797,0
anthropic/bedrock-claude-opus-4-6,t2v3-DE0e88-hpo-solution-selection-framework,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-DE0e88-hpo-solution-selecti-zhgKuZ8,0,1,3,2,2,0,42,25,1271035,1203967,8946,464.963317,0
anthropic/bedrock-claude-opus-4-6,t2v3-DE0e88-hpo-solution-selection-framework,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-DE0e88-hpo-solution-selecti-mvKzTdp,0,1,3,2,2,0,50,26,1574519,1488186,12626,440.860366,0
anthropic/bedrock-claude-opus-4-6,t2v3-DE0e88-hpo-solution-selection-framework,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-DE0e88-hpo-solution-selecti-84Sdwsv,0,1,3,2,2,0,36,20,1036563,964137,7463,300.091292,0
anthropic/bedrock-claude-opus-4-6,t2v3-DE0e88-hpo-solution-selection-framework,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-DE0e88-hpo-solution-selecti-uDy58RM,0,1,3,2,2,0,57,30,1852778,1779905,11535,417.046934,0
anthropic/bedrock-claude-opus-4-6,t2v3-DE4791-kornia-augmentation-migration,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-DE4791-kornia-augmentation--8Khsnir,0,13,17,13,13,0,95,62,4302931,3951364,25130,3600.026466,0
anthropic/bedrock-claude-opus-4-6,t2v3-DE4791-kornia-augmentation-migration,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-DE4791-kornia-augmentation--wyEjpD4,0,15,17,13,13,0,101,66,5695678,5585695,46208,1077.90084,0
anthropic/bedrock-claude-opus-4-6,t2v3-DE4791-kornia-augmentation-migration,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-DE4791-kornia-augmentation--HK6vKgA,0,13,17,13,13,0,50,37,1629400,1577946,21410,479.265873,0
anthropic/bedrock-claude-opus-4-6,t2v3-DE4791-kornia-augmentation-migration,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-DE4791-kornia-augmentation--bYgXqTE,0,13,17,13,13,0,67,44,1979339,1929775,17795,451.028037,0
anthropic/bedrock-claude-opus-4-6,t2v3-DE4791-kornia-augmentation-migration,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-DE4791-kornia-augmentation--CLFXSFi,0,0,17,0,13,0,40,27,1368095,1305960,14647,426.177348,0
anthropic/bedrock-claude-opus-4-6,t2v3-EL228e-esql-dsl-integration,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-EL228e-esql-dsl-integration-Kn5s7m8,1,2,2,30,30,0,76,43,4124457,3994953,23215,1307.913266,0
anthropic/bedrock-claude-opus-4-6,t2v3-EL228e-esql-dsl-integration,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-EL228e-esql-dsl-integration-W2fvgov,1,2,2,30,30,0,68,36,2175618,2091492,21439,575.706498,0
anthropic/bedrock-claude-opus-4-6,t2v3-EL228e-esql-dsl-integration,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-EL228e-esql-dsl-integration-rCfFriG,1,2,2,30,30,0,88,54,3866086,3772019,15669,565.623073,0
anthropic/bedrock-claude-opus-4-6,t2v3-EL228e-esql-dsl-integration,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-EL228e-esql-dsl-integration-rMbaMMF,1,2,2,30,30,0,86,49,2850589,2782822,14367,463.490112,0
anthropic/bedrock-claude-opus-4-6,t2v3-EL228e-esql-dsl-integration,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-EL228e-esql-dsl-integration-RN9kT87,1,2,2,30,30,0,75,43,2919628,2837040,26853,687.982139,0
anthropic/bedrock-claude-opus-4-6,t2v3-EV1c73-opportunistic-type2-charging,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-EV1c73-opportunistic-type2--SyqFSHk,1,3,3,0,0,0,102,66,4212364,4118592,19286,554.419215,0
anthropic/bedrock-claude-opus-4-6,t2v3-EV1c73-opportunistic-type2-charging,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-EV1c73-opportunistic-type2--irLDRQy,1,3,3,0,0,0,90,56,3794368,3712493,22452,535.117124,0
anthropic/bedrock-claude-opus-4-6,t2v3-EV1c73-opportunistic-type2-charging,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-EV1c73-opportunistic-type2--D6FV7nh,1,3,3,0,0,0,94,61,4214181,4123490,22671,556.039908,0
anthropic/bedrock-claude-opus-4-6,t2v3-EV1c73-opportunistic-type2-charging,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-EV1c73-opportunistic-type2--HCAA9XS,1,3,3,0,0,0,95,61,3076677,3001425,19505,447.683532,0
anthropic/bedrock-claude-opus-4-6,t2v3-EV1c73-opportunistic-type2-charging,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-EV1c73-opportunistic-type2--jfyeHbC,1,3,3,0,0,0,93,65,3516266,3425619,21231,518.142437,0
anthropic/bedrock-claude-opus-4-6,t2v3-FA800f-colmodernvbert-multimodal-integration,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-FA800f-colmodernvbert-multi-zHSKskj,0,3,6,0,0,0,108,61,4567704,4420400,48804,1160.047395,0
anthropic/bedrock-claude-opus-4-6,t2v3-FA800f-colmodernvbert-multimodal-integration,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-FA800f-colmodernvbert-multi-EypxZLv,0,3,6,0,0,0,72,44,2904265,2784728,48252,918.609585,0
anthropic/bedrock-claude-opus-4-6,t2v3-FA800f-colmodernvbert-multimodal-integration,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-FA800f-colmodernvbert-multi-aiMDXy8,0,3,6,0,0,0,70,42,3276493,3145424,50971,1065.657458,0
anthropic/bedrock-claude-opus-4-6,t2v3-FA800f-colmodernvbert-multimodal-integration,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-FA800f-colmodernvbert-multi-b5CLYKU,0,3,6,0,0,0,74,44,2327941,2207643,20058,670.376015,0
anthropic/bedrock-claude-opus-4-6,t2v3-FA800f-colmodernvbert-multimodal-integration,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-FA800f-colmodernvbert-multi-j3LvCvy,0,3,6,0,0,0,76,47,3193173,3009922,52049,3600.014664,0
anthropic/bedrock-claude-opus-4-6,t2v3-FAe252-publisher-mock-empty-dest,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-FAe252-publisher-mock-empty-rpoB3Ki,0,3,5,280,280,0,68,38,2591986,2497261,34796,1049.761205,0
anthropic/bedrock-claude-opus-4-6,t2v3-FAe252-publisher-mock-empty-dest,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-FAe252-publisher-mock-empty-hGnsNBm,0,3,5,280,280,0,97,55,4600366,4446055,50900,1497.993339,0
anthropic/bedrock-claude-opus-4-6,t2v3-FAe252-publisher-mock-empty-dest,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-FAe252-publisher-mock-empty-5heed3j,0,3,5,280,280,0,80,41,2627754,2528318,26399,1316.788203,0
anthropic/bedrock-claude-opus-4-6,t2v3-FAe252-publisher-mock-empty-dest,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-FAe252-publisher-mock-empty-ce6TeHA,0,3,5,280,280,0,88,50,3654437,3508858,38413,1425.294405,0
anthropic/bedrock-claude-opus-4-6,t2v3-FAe252-publisher-mock-empty-dest,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-FAe252-publisher-mock-empty-TC85NpE,0,3,5,280,280,0,76,46,3733684,3624069,49387,1231.714256,0
anthropic/bedrock-claude-opus-4-6,t2v3-FL8811-nested-pydantic-type-resolution,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-FL8811-nested-pydantic-type-hMgGp7L,0,6,7,9,9,0,37,21,836717,803776,10534,382.25021,0
anthropic/bedrock-claude-opus-4-6,t2v3-FL8811-nested-pydantic-type-resolution,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-FL8811-nested-pydantic-type-F9JF6jh,1,7,7,9,9,0,57,32,1825020,1763993,16983,549.280495,0
anthropic/bedrock-claude-opus-4-6,t2v3-FL8811-nested-pydantic-type-resolution,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-FL8811-nested-pydantic-type-jJwAfNo,1,7,7,9,9,0,39,21,757095,726300,10093,459.125182,0
anthropic/bedrock-claude-opus-4-6,t2v3-FL8811-nested-pydantic-type-resolution,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-FL8811-nested-pydantic-type-gh5rzvu,1,7,7,9,9,0,58,31,1277490,1241318,13508,399.566416,0
anthropic/bedrock-claude-opus-4-6,t2v3-FL8811-nested-pydantic-type-resolution,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-FL8811-nested-pydantic-type-ogmwETt,1,7,7,9,9,0,35,18,779309,745643,13414,375.564761,0
anthropic/bedrock-claude-opus-4-6,t2v3-GD9598-path-umgeometric-inheritance,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-GD9598-path-umgeometric-inh-N4gE9e8,1,6,6,27,27,0,69,38,2838704,2754645,23430,526.068718,0
anthropic/bedrock-claude-opus-4-6,t2v3-GD9598-path-umgeometric-inheritance,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-GD9598-path-umgeometric-inh-GLQT94f,1,6,6,27,27,0,54,28,2239891,2144491,26471,524.316314,0
anthropic/bedrock-claude-opus-4-6,t2v3-GD9598-path-umgeometric-inheritance,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-GD9598-path-umgeometric-inh-fDRqqfL,1,6,6,27,27,0,77,40,3390805,3286500,31754,674.355139,0
anthropic/bedrock-claude-opus-4-6,t2v3-GD9598-path-umgeometric-inheritance,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-GD9598-path-umgeometric-inh-oKFpLSN,1,6,6,27,27,0,84,46,3831753,3692248,23925,1123.370801,0
anthropic/bedrock-claude-opus-4-6,t2v3-GD9598-path-umgeometric-inheritance,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-GD9598-path-umgeometric-inh-CbEMU4n,1,6,6,27,27,0,92,47,4126092,4022581,34481,1000.223989,0
anthropic/bedrock-claude-opus-4-6,t2v3-GR9704-streaming-embed-text-tables,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-GR9704-streaming-embed-text-DSgzcD4,1,9,9,0,0,0,67,40,1447664,1394627,9958,365.169534,0
anthropic/bedrock-claude-opus-4-6,t2v3-GR9704-streaming-embed-text-tables,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-GR9704-streaming-embed-text-gDXE2WP,1,9,9,0,0,0,51,35,1081045,1025117,14814,354.03862,0
anthropic/bedrock-claude-opus-4-6,t2v3-GR9704-streaming-embed-text-tables,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-GR9704-streaming-embed-text-9M2WzBV,1,9,9,0,0,0,54,34,1126504,1085532,8825,355.727769,0
anthropic/bedrock-claude-opus-4-6,t2v3-GR9704-streaming-embed-text-tables,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-GR9704-streaming-embed-text-uUzxLbj,0,8,9,0,0,0,64,40,1392309,1349028,9437,329.10318,0
anthropic/bedrock-claude-opus-4-6,t2v3-GR9704-streaming-embed-text-tables,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-GR9704-streaming-embed-text-DUn8aFM,1,9,9,0,0,0,61,37,1181412,1132954,14739,378.412924,0
anthropic/bedrock-claude-opus-4-6,t2v3-HAc618-hatch-pep735-dependency-groups,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-HAc618-hatch-pep735-depende-bxkfWrZ,1,3,3,117,117,0,40,22,1641371,1562442,10662,368.250374,0
anthropic/bedrock-claude-opus-4-6,t2v3-HAc618-hatch-pep735-dependency-groups,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-HAc618-hatch-pep735-depende-Za5g4CA,0,2,3,117,117,0,52,34,1157912,1114619,11484,330.682996,0
anthropic/bedrock-claude-opus-4-6,t2v3-HAc618-hatch-pep735-dependency-groups,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-HAc618-hatch-pep735-depende-nYisuoB,1,3,3,117,117,0,60,42,1628720,1573480,13271,410.363862,0
anthropic/bedrock-claude-opus-4-6,t2v3-HAc618-hatch-pep735-dependency-groups,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-HAc618-hatch-pep735-depende-jAcc52b,1,3,3,117,117,0,49,31,1310615,1270354,10743,317.188234,0
anthropic/bedrock-claude-opus-4-6,t2v3-HAc618-hatch-pep735-dependency-groups,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-HAc618-hatch-pep735-depende-vbxphgD,1,3,3,117,117,0,37,21,1728438,1643207,14782,457.797363,0
anthropic/bedrock-claude-opus-4-6,t2v3-HU0299-webhooks-cli-subcommand,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-HU0299-webhooks-cli-subcomm-dVcLSvw,0,5,13,126,126,0,39,24,945236,893684,6630,220.707565,0
anthropic/bedrock-claude-opus-4-6,t2v3-HU0299-webhooks-cli-subcommand,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-HU0299-webhooks-cli-subcomm-czFR38v,0,5,13,126,126,0,36,23,848185,814175,6966,191.360093,0
anthropic/bedrock-claude-opus-4-6,t2v3-HU0299-webhooks-cli-subcommand,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-HU0299-webhooks-cli-subcomm-fU7Nm8P,0,9,13,126,126,0,36,23,904623,858450,6710,193.346159,0
anthropic/bedrock-claude-opus-4-6,t2v3-HU0299-webhooks-cli-subcommand,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-HU0299-webhooks-cli-subcomm-bWo3apv,0,6,13,126,126,0,33,22,793711,764451,6025,196.717027,0
anthropic/bedrock-claude-opus-4-6,t2v3-HU0299-webhooks-cli-subcommand,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-HU0299-webhooks-cli-subcomm-9x6T4rM,0,6,13,126,126,0,46,29,1164732,1121632,7586,222.216276,0
anthropic/bedrock-claude-opus-4-6,t2v3-HU03e0-cli-output-whoami-format,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-HU03e0-cli-output-whoami-fo-7GioCbQ,0,3,5,297,297,0,110,68,3673456,3602459,18092,510.534467,0
anthropic/bedrock-claude-opus-4-6,t2v3-HU03e0-cli-output-whoami-format,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-HU03e0-cli-output-whoami-fo-GJ4DUQ8,0,3,5,297,297,0,111,69,4448581,4375696,17629,589.4025,0
anthropic/bedrock-claude-opus-4-6,t2v3-HU03e0-cli-output-whoami-format,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-HU03e0-cli-output-whoami-fo-Gtt6DwN,0,3,5,297,297,0,70,44,2126837,2077803,9749,304.611893,0
anthropic/bedrock-claude-opus-4-6,t2v3-HU03e0-cli-output-whoami-format,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-HU03e0-cli-output-whoami-fo-j7uzdFS,0,3,5,297,297,0,99,64,3285054,3210093,15057,457.887755,0
anthropic/bedrock-claude-opus-4-6,t2v3-HU03e0-cli-output-whoami-format,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-HU03e0-cli-output-whoami-fo-g7qgT5a,0,3,5,297,297,0,108,67,3753713,3683708,15931,470.410046,0
anthropic/bedrock-claude-opus-4-6,t2v3-HU98e9-cli-repo-type-prefix-rewrite,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-HU98e9-cli-repo-type-prefix-JtkEbU6,0,18,21,242,242,0,110,63,4822324,4736303,36573,785.892019,0
anthropic/bedrock-claude-opus-4-6,t2v3-HU98e9-cli-repo-type-prefix-rewrite,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-HU98e9-cli-repo-type-prefix-ExEguSL,0,18,21,242,242,0,117,66,5399603,5295154,32111,940.931751,0
anthropic/bedrock-claude-opus-4-6,t2v3-HU98e9-cli-repo-type-prefix-rewrite,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-HU98e9-cli-repo-type-prefix-gWTcefd,0,18,21,242,242,0,100,58,4410512,4313261,37867,968.543245,0
anthropic/bedrock-claude-opus-4-6,t2v3-HU98e9-cli-repo-type-prefix-rewrite,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-HU98e9-cli-repo-type-prefix-79ubPNi,0,18,21,242,242,0,135,83,5105720,5033678,25789,645.236604,0
anthropic/bedrock-claude-opus-4-6,t2v3-HU98e9-cli-repo-type-prefix-rewrite,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-HU98e9-cli-repo-type-prefix-zFXiDQC,0,18,21,242,242,0,127,70,5334660,5241233,33895,718.762486,0
anthropic/bedrock-claude-opus-4-6,t2v3-JS37fa-handler-context-propagation,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-JS37fa-handler-context-prop-5y5PoJf,1,2,2,7,7,0,62,36,1525619,1487463,11312,303.585127,0
anthropic/bedrock-claude-opus-4-6,t2v3-JS37fa-handler-context-propagation,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-JS37fa-handler-context-prop-KuG7qc2,1,2,2,7,7,0,59,33,1190290,1151887,11515,281.84915,0
anthropic/bedrock-claude-opus-4-6,t2v3-JS37fa-handler-context-propagation,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-JS37fa-handler-context-prop-wUYYfrZ,1,2,2,7,7,0,51,31,1185896,1146686,11175,279.331593,0
anthropic/bedrock-claude-opus-4-6,t2v3-JS37fa-handler-context-propagation,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-JS37fa-handler-context-prop-h6jNqKt,1,2,2,7,7,0,61,33,1302516,1266881,9613,253.84544,0
anthropic/bedrock-claude-opus-4-6,t2v3-JS37fa-handler-context-propagation,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-JS37fa-handler-context-prop-uhhEC6s,1,2,2,7,7,0,70,45,1710888,1664063,9948,324.528994,0
anthropic/bedrock-claude-opus-4-6,t2v3-LAac00-circuit-ansatz-ancilla-support,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-LAac00-circuit-ansatz-ancil-pR8iJPX,1,12,12,51,51,0,23,12,713173,650413,27466,483.251065,0
anthropic/bedrock-claude-opus-4-6,t2v3-LAac00-circuit-ansatz-ancilla-support,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-LAac00-circuit-ansatz-ancil-KTr2TAT,1,12,12,51,51,0,26,15,864715,806149,22183,423.483834,0
anthropic/bedrock-claude-opus-4-6,t2v3-LAac00-circuit-ansatz-ancilla-support,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-LAac00-circuit-ansatz-ancil-GjXuZjb,1,12,12,51,51,0,33,19,979324,919158,17577,344.928242,0
anthropic/bedrock-claude-opus-4-6,t2v3-LAac00-circuit-ansatz-ancilla-support,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-LAac00-circuit-ansatz-ancil-Q3gWR2p,1,12,12,51,51,0,18,9,385270,352236,14569,312.284299,0
anthropic/bedrock-claude-opus-4-6,t2v3-LAac00-circuit-ansatz-ancilla-support,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-LAac00-circuit-ansatz-ancil-xryQoqs,1,12,12,51,51,0,33,19,974116,918911,20605,341.679449,0
anthropic/bedrock-claude-opus-4-6,t2v3-LE282c-robomme-env-integration,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-LE282c-robomme-env-integrat-JtSHp9f,0,2,10,0,0,0,29,17,746570,665261,7913,158.24002,0
anthropic/bedrock-claude-opus-4-6,t2v3-LE282c-robomme-env-integration,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-LE282c-robomme-env-integrat-uduCpiQ,0,2,10,0,0,0,26,16,636982,589530,8578,211.594333,0
anthropic/bedrock-claude-opus-4-6,t2v3-LE282c-robomme-env-integration,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-LE282c-robomme-env-integrat-kusrtVe,0,3,10,0,0,0,29,18,974007,908353,9928,267.867854,0
anthropic/bedrock-claude-opus-4-6,t2v3-LE282c-robomme-env-integration,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-LE282c-robomme-env-integrat-A8pAKNY,0,2,10,0,0,0,31,17,751539,715267,8463,156.31036,0
anthropic/bedrock-claude-opus-4-6,t2v3-LE282c-robomme-env-integration,/data/projects/craft-taskgen/evals-final/opus46-high/iter1-sat/t2v3-LE282c-robomme-env-integrat-fEcmy2T,0,2,10,0,0,0,30,17,807961,759541,9230,280.743919,0
anthropic/bedrock-claude-opus-4-6,t2v3-MCf60d-resource-utilization-calculator,/data/projects/craft-taskgen/evals-final/opus46-high/iter5-mon/t2v3-MCf60d-resource-utilization-bL8FG9f,1,6,6,3,3,0,133,72,6304558,6137466,53597,1161.550405,0
anthropic/bedrock-claude-opus-4-6,t2v3-MCf60d-resource-utilization-calculator,/data/projects/craft-taskgen/evals-final/opus46-high/iter3-sun/t2v3-MCf60d-resource-utilization-7QXQSDZ,1,6,6,3,3,0,95,55,4369286,4240356,43342,858.954142,0
anthropic/bedrock-claude-opus-4-6,t2v3-MCf60d-resource-utilization-calculator,/data/projects/craft-taskgen/evals-final/opus46-high/iter2-sun/t2v3-MCf60d-resource-utilization-zYkQF5N,0,1,6,3,3,0,104,59,5475114,5260538,53889,982.178322,0
anthropic/bedrock-claude-opus-4-6,t2v3-MCf60d-resource-utilization-calculator,/data/projects/craft-taskgen/evals-final/opus46-high/iter4-mon/t2v3-MCf60d-resource-utilization-y7eUGjN,0,1,6,3,3,0,116,67,4753194,4602420,28542,675.704302,0
